Row ID,Order ID,Order Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,State,Sales per Unit,Discount _Flag,Leakage_Flag
7179,CA-2017-133067,05.04.2017,Office Supplies,Binders,9.40,3,0.7,-7.52,Pennsylvania,3.132,High Discount,Revenue Leakage
3193,CA-2017-158953,06.04.2017,Office Supplies,Binders,6.37,7,0.8,-9.56,Texas,0.91,High Discount,Revenue Leakage
8518,CA-2017-149720,06.04.2017,Furniture,Furnishings,30.34,6,0.6,-17.44,Texas,5.056,High Discount,Revenue Leakage
5243,CA-2017-146367,08.04.2017,Office Supplies,Binders,3.32,3,0.8,-5.64,Texas,1.106,High Discount,Revenue Leakage
1497,CA-2017-152485,09.04.2017,Office Supplies,Storage,16.78,1,0.2,-0.21,Texas,16.784,Normal,Revenue Leakage
2478,CA-2017-102750,09.04.2017,Furniture,Tables,1322.35,3,0.2,-99.18,California,440.784,Normal,Revenue Leakage
3513,CA-2017-140326,09.04.2017,Furniture,Bookcases,825.17,9,0.3,-117.88,Illinois,91.686,Normal,Revenue Leakage
3562,CA-2017-109757,09.04.2017,Office Supplies,Binders,25.56,5,0.7,-20.45,Ohio,5.112,High Discount,Revenue Leakage
3563,CA-2017-109757,09.04.2017,Office Supplies,Binders,4.37,2,0.7,-3.06,Ohio,2.184,High Discount,Revenue Leakage
4121,CA-2017-117394,09.04.2017,Technology,Accessories,19.04,4,0.2,-1.43,Pennsylvania,4.76,Normal,Revenue Leakage
9129,US-2017-147655,09.04.2017,Office Supplies,Binders,88.07,7,0.7,-58.72,Oregon,12.582,High Discount,Revenue Leakage
684,US-2017-168116,11.04.2017,Technology,Machines,7999.98,4,0.5,-3839.99,North Carolina,1999.995,High Discount,Revenue Leakage
3799,CA-2017-147760,11.04.2017,Furniture,Tables,523.76,3,0.4,-192.05,North Carolina,174.588,High Discount,Revenue Leakage
8912,CA-2017-102610,11.04.2017,Technology,Phones,143.93,9,0.2,-32.38,Tennessee,15.992,Normal,Revenue Leakage
8913,CA-2017-102610,11.04.2017,Office Supplies,Binders,3.56,2,0.7,-2.97,Tennessee,1.782,High Discount,Revenue Leakage
9224,CA-2017-121160,11.04.2017,Office Supplies,Binders,7.54,6,0.8,-13.19,Texas,1.256,High Discount,Revenue Leakage
9225,CA-2017-121160,11.04.2017,Office Supplies,Binders,1.41,2,0.8,-2.32,Texas,0.704,High Discount,Revenue Leakage
9226,CA-2017-121160,11.04.2017,Office Supplies,Binders,4.14,4,0.8,-6.42,Texas,1.036,High Discount,Revenue Leakage
9227,CA-2017-121160,11.04.2017,Office Supplies,Storage,52.75,3,0.2,-12.53,Texas,17.584,Normal,Revenue Leakage
9606,US-2017-122672,11.04.2017,Technology,Accessories,70.72,4,0.2,-6.19,Ohio,17.68,Normal,Revenue Leakage
9607,US-2017-122672,11.04.2017,Office Supplies,Storage,194.35,3,0.2,-43.73,Ohio,64.784,Normal,Revenue Leakage
2691,CA-2017-156412,12.04.2017,Office Supplies,Binders,5.35,3,0.7,-4.46,Pennsylvania,1.782,High Discount,Revenue Leakage
2977,CA-2017-139773,12.04.2017,Furniture,Chairs,188.55,7,0.3,-2.69,Pennsylvania,26.936,Normal,Revenue Leakage
5518,CA-2017-117667,12.04.2017,Furniture,Chairs,239.96,10,0.3,-10.28,Pennsylvania,23.996,Normal,Revenue Leakage
5522,CA-2017-117667,12.04.2017,Technology,Accessories,255.97,4,0.2,-28.80,Pennsylvania,63.992,Normal,Revenue Leakage
7293,CA-2017-109183,12.04.2017,Technology,Machines,649.00,2,0.5,-272.58,Tennessee,324.5,High Discount,Revenue Leakage
8340,CA-2017-135076,13.04.2017,Furniture,Chairs,436.70,6,0.2,-38.21,California,72.784,Normal,Revenue Leakage
5361,US-2017-126060,14.04.2017,Furniture,Bookcases,198.27,8,0.2,-32.22,North Carolina,24.784,Normal,Revenue Leakage
7369,CA-2017-161851,15.04.2017,Office Supplies,Binders,15.57,3,0.7,-11.94,Florida,5.19,High Discount,Revenue Leakage
2363,CA-2017-136497,16.04.2017,Office Supplies,Binders,13.71,5,0.7,-10.05,Ohio,2.742,High Discount,Revenue Leakage
2547,CA-2017-108070,16.04.2017,Furniture,Bookcases,102.83,1,0.15,-6.05,California,102.833,Normal,Revenue Leakage
3232,US-2017-156356,16.04.2017,Office Supplies,Binders,26.05,3,0.8,-44.28,Texas,8.682,High Discount,Revenue Leakage
3233,US-2017-156356,16.04.2017,Office Supplies,Binders,2.90,1,0.8,-4.78,Texas,2.896,High Discount,Revenue Leakage
3234,US-2017-156356,16.04.2017,Office Supplies,Storage,32.54,2,0.2,-7.73,Texas,16.272,Normal,Revenue Leakage
3011,CA-2017-134845,17.04.2017,Office Supplies,Binders,12.03,5,0.7,-9.22,Colorado,2.406,High Discount,Revenue Leakage
3012,CA-2017-134845,17.04.2017,Technology,Machines,2549.99,5,0.7,-3399.98,Colorado,509.997,High Discount,Revenue Leakage
3013,CA-2017-134845,17.04.2017,Office Supplies,Binders,21.59,2,0.7,-15.84,Colorado,10.797,High Discount,Revenue Leakage
3014,CA-2017-134845,17.04.2017,Office Supplies,Binders,8.96,6,0.7,-6.57,Colorado,1.494,High Discount,Revenue Leakage
6863,CA-2017-128965,17.04.2017,Furniture,Chairs,218.35,3,0.2,-19.11,California,72.784,Normal,Revenue Leakage
9588,US-2017-129203,17.04.2017,Office Supplies,Storage,195.14,4,0.2,-43.91,Illinois,48.784,Normal,Revenue Leakage
2239,CA-2017-166849,20.04.2017,Furniture,Furnishings,44.40,2,0.6,-52.17,Illinois,22.2,High Discount,Revenue Leakage
6766,CA-2017-100615,20.04.2017,Furniture,Chairs,317.06,3,0.3,-18.12,Illinois,105.686,Normal,Revenue Leakage
6768,CA-2017-100615,20.04.2017,Furniture,Furnishings,14.56,5,0.6,-6.19,Illinois,2.912,High Discount,Revenue Leakage
9877,US-2017-166324,20.04.2017,Office Supplies,Storage,848.54,4,0.2,-21.21,Ohio,212.136,Normal,Revenue Leakage
9878,US-2017-166324,20.04.2017,Office Supplies,Binders,8.70,5,0.7,-6.38,Ohio,1.74,High Discount,Revenue Leakage
9879,US-2017-166324,20.04.2017,Technology,Phones,122.38,3,0.4,-24.48,Ohio,40.794,High Discount,Revenue Leakage
177,US-2017-152366,21.04.2017,Office Supplies,Appliances,97.26,4,0.8,-243.16,Texas,24.316,High Discount,Revenue Leakage
1103,US-2017-145863,21.04.2017,Office Supplies,Binders,2.69,3,0.8,-4.71,Texas,0.898,High Discount,Revenue Leakage
1104,US-2017-145863,21.04.2017,Office Supplies,Binders,2.93,3,0.8,-4.99,Texas,0.978,High Discount,Revenue Leakage
6596,CA-2017-157112,23.04.2017,Office Supplies,Binders,11.76,5,0.7,-7.84,Ohio,2.352,High Discount,Revenue Leakage
8470,US-2017-132031,23.04.2017,Furniture,Bookcases,387.14,4,0.2,-14.52,Tennessee,96.784,Normal,Revenue Leakage
8472,US-2017-132031,23.04.2017,Furniture,Furnishings,77.95,3,0.2,-11.69,Tennessee,25.984,Normal,Revenue Leakage
1686,CA-2017-149489,24.04.2017,Office Supplies,Binders,1.19,2,0.7,-0.99,Pennsylvania,0.594,High Discount,Revenue Leakage
1687,CA-2017-149489,24.04.2017,Office Supplies,Binders,7.52,2,0.7,-5.76,Pennsylvania,3.759,High Discount,Revenue Leakage
3656,CA-2017-168102,24.04.2017,Office Supplies,Storage,113.57,2,0.2,-21.29,Florida,56.784,Normal,Revenue Leakage
8200,CA-2017-125269,24.04.2017,Office Supplies,Binders,10.43,5,0.8,-18.25,Illinois,2.086,High Discount,Revenue Leakage
8201,CA-2017-125269,24.04.2017,Office Supplies,Storage,72.78,1,0.2,-18.20,Illinois,72.784,Normal,Revenue Leakage
1359,CA-2017-160045,26.04.2017,Furniture,Furnishings,1.99,1,0.6,-1.44,Texas,1.988,High Discount,Revenue Leakage
3099,CA-2017-135692,27.04.2017,Furniture,Bookcases,220.27,4,0.32,-42.11,Texas,55.0664,Normal,Revenue Leakage
1728,US-2017-164056,29.04.2017,Furniture,Tables,1048.35,5,0.4,-69.89,Ohio,209.67,High Discount,Revenue Leakage
1662,CA-2017-144526,30.04.2017,Technology,Phones,677.58,5,0.4,-158.10,Pennsylvania,135.516,High Discount,Revenue Leakage
1663,CA-2017-144526,30.04.2017,Office Supplies,Binders,13.90,3,0.7,-9.26,Pennsylvania,4.632,High Discount,Revenue Leakage
4758,US-2017-144582,30.04.2017,Office Supplies,Binders,43.37,7,0.8,-69.40,Illinois,6.196,High Discount,Revenue Leakage
8564,US-2017-108315,30.04.2017,Office Supplies,Binders,4.84,3,0.7,-3.55,Florida,1.614,High Discount,Revenue Leakage
8565,US-2017-108315,30.04.2017,Furniture,Furnishings,220.70,6,0.2,-8.28,Florida,36.784,Normal,Revenue Leakage
6567,CA-2017-131282,02.05.2017,Office Supplies,Binders,243.99,4,0.8,-426.99,Texas,60.998,High Discount,Revenue Leakage
5287,CA-2017-105991,05.05.2017,Office Supplies,Binders,9.55,8,0.7,-7.32,Colorado,1.194,High Discount,Revenue Leakage
5288,CA-2017-105991,05.05.2017,Furniture,Bookcases,89.99,3,0.7,-152.98,Colorado,29.997,High Discount,Revenue Leakage
4230,CA-2017-100223,07.05.2017,Furniture,Furnishings,332.03,9,0.6,-348.63,Texas,36.892,High Discount,Revenue Leakage
4231,CA-2017-100223,07.05.2017,Office Supplies,Binders,11.39,9,0.8,-17.66,Texas,1.266,High Discount,Revenue Leakage
4234,CA-2017-100223,07.05.2017,Office Supplies,Binders,6.32,1,0.8,-10.42,Texas,6.316,High Discount,Revenue Leakage
3488,CA-2017-120705,09.05.2017,Office Supplies,Storage,147.18,2,0.2,-29.44,Florida,73.592,Normal,Revenue Leakage
8197,CA-2017-102736,09.05.2017,Technology,Accessories,89.57,4,0.2,-1.12,Tennessee,22.392,Normal,Revenue Leakage
7956,CA-2017-131807,10.05.2017,Furniture,Chairs,435.17,4,0.2,-59.84,California,108.792,Normal,Revenue Leakage
127,US-2017-107272,11.05.2017,Office Supplies,Binders,2.39,2,0.7,-1.83,Arizona,1.194,High Discount,Revenue Leakage
3349,CA-2017-154732,11.05.2017,Office Supplies,Binders,16.03,5,0.8,-25.65,Illinois,3.206,High Discount,Revenue Leakage
9468,CA-2017-102925,11.05.2017,Furniture,Tables,166.50,2,0.4,-66.60,New York,83.25,High Discount,Revenue Leakage
9527,CA-2017-156958,12.05.2017,Technology,Phones,31.18,3,0.2,-7.01,Washington,10.392,Normal,Revenue Leakage
9000,CA-2017-137785,13.05.2017,Furniture,Chairs,458.43,5,0.3,-124.43,Pennsylvania,91.686,Normal,Revenue Leakage
6408,CA-2017-161774,14.05.2017,Furniture,Chairs,899.43,5,0.3,-12.85,Texas,179.886,Normal,Revenue Leakage
6545,US-2017-154872,14.05.2017,Office Supplies,Binders,58.17,5,0.7,-46.54,Ohio,11.634,High Discount,Revenue Leakage
958,CA-2017-102414,15.05.2017,Office Supplies,Binders,4.75,2,0.7,-3.17,Arizona,2.376,High Discount,Revenue Leakage
4093,CA-2017-166576,16.05.2017,Office Supplies,Storage,221.02,2,0.2,-55.26,Ohio,110.512,Normal,Revenue Leakage
2844,CA-2017-112865,18.05.2017,Technology,Accessories,36.05,3,0.2,-0.90,Pennsylvania,12.016,Normal,Revenue Leakage
4187,CA-2017-112536,18.05.2017,Office Supplies,Binders,6.87,7,0.8,-10.65,Texas,0.982,High Discount,Revenue Leakage
4188,CA-2017-112536,18.05.2017,Office Supplies,Binders,2.00,1,0.8,-3.29,Texas,1.996,High Discount,Revenue Leakage
8183,CA-2017-155642,18.05.2017,Furniture,Furnishings,22.61,3,0.6,-10.17,Illinois,7.536,High Discount,Revenue Leakage
8184,CA-2017-155642,18.05.2017,Furniture,Furnishings,1.89,1,0.6,-0.99,Illinois,1.892,High Discount,Revenue Leakage
6044,CA-2017-145702,19.05.2017,Furniture,Chairs,314.35,3,0.2,-35.36,Tennessee,104.784,Normal,Revenue Leakage
6068,CA-2017-166695,20.05.2017,Furniture,Chairs,518.27,8,0.2,-97.18,California,64.784,Normal,Revenue Leakage
5540,US-2017-150595,22.05.2017,Furniture,Chairs,181.99,2,0.3,-54.60,Illinois,90.993,Normal,Revenue Leakage
5541,US-2017-150595,22.05.2017,Office Supplies,Binders,1.59,2,0.8,-2.63,Illinois,0.796,High Discount,Revenue Leakage
4510,CA-2017-167003,23.05.2017,Furniture,Tables,171.29,3,0.2,-6.42,California,57.096,Normal,Revenue Leakage
4873,CA-2017-164042,23.05.2017,Office Supplies,Appliances,18.32,5,0.8,-46.72,Texas,3.664,High Discount,Revenue Leakage
4874,CA-2017-164042,23.05.2017,Office Supplies,Storage,48.82,3,0.2,-11.59,Texas,16.272,Normal,Revenue Leakage
4875,CA-2017-164042,23.05.2017,Office Supplies,Binders,1.19,1,0.8,-1.96,Texas,1.188,High Discount,Revenue Leakage
9128,CA-2017-112473,25.05.2017,Office Supplies,Storage,50.14,3,0.2,-11.28,Texas,16.712,Normal,Revenue Leakage
9458,CA-2017-151855,27.05.2017,Office Supplies,Binders,12.06,5,0.7,-10.05,North Carolina,2.412,High Discount,Revenue Leakage
8457,US-2017-118556,28.05.2017,Furniture,Chairs,106.87,3,0.3,-29.01,Illinois,35.623,Normal,Revenue Leakage
8458,US-2017-118556,28.05.2017,Office Supplies,Binders,3.56,3,0.8,-6.24,Illinois,1.188,High Discount,Revenue Leakage
9296,CA-2017-161340,28.05.2017,Furniture,Bookcases,115.96,4,0.5,-64.94,Ohio,28.99,High Discount,Revenue Leakage
3404,CA-2017-168739,29.05.2017,Furniture,Furnishings,65.42,4,0.6,-52.34,Texas,16.356,High Discount,Revenue Leakage
7413,CA-2017-121125,30.05.2017,Technology,Accessories,35.36,2,0.2,-3.09,Oregon,17.68,Normal,Revenue Leakage
7414,CA-2017-121125,30.05.2017,Furniture,Furnishings,13.59,1,0.2,-0.34,Oregon,13.592,Normal,Revenue Leakage
9513,CA-2017-142461,30.05.2017,Furniture,Bookcases,204.67,1,0.32,-6.02,Texas,204.6664,Normal,Revenue Leakage
8738,CA-2017-161592,04.06.2017,Office Supplies,Binders,8.10,5,0.7,-5.94,Tennessee,1.62,High Discount,Revenue Leakage
4669,US-2017-133200,05.06.2017,Office Supplies,Binders,11.06,10,0.8,-18.80,Texas,1.106,High Discount,Revenue Leakage
4670,US-2017-133200,05.06.2017,Furniture,Bookcases,623.46,7,0.32,-119.19,Texas,89.0664,Normal,Revenue Leakage
4671,US-2017-133200,05.06.2017,Office Supplies,Storage,772.68,5,0.2,-57.95,Texas,154.536,Normal,Revenue Leakage
6635,CA-2017-144498,05.06.2017,Office Supplies,Binders,68.54,11,0.7,-52.55,North Carolina,6.231,High Discount,Revenue Leakage
199,US-2017-124303,07.06.2017,Office Supplies,Binders,2.95,2,0.7,-2.26,Pennsylvania,1.473,High Discount,Revenue Leakage
6743,US-2017-101784,07.06.2017,Furniture,Chairs,122.14,3,0.2,-13.74,California,40.712,Normal,Revenue Leakage
96,US-2017-109484,11.06.2017,Office Supplies,Binders,5.68,1,0.7,-3.79,Oregon,5.682,High Discount,Revenue Leakage
2971,CA-2017-167941,11.06.2017,Office Supplies,Binders,13.27,8,0.7,-10.62,North Carolina,1.659,High Discount,Revenue Leakage
2973,CA-2017-167941,11.06.2017,Office Supplies,Storage,259.14,4,0.2,-51.83,North Carolina,64.784,Normal,Revenue Leakage
3675,CA-2017-154109,11.06.2017,Furniture,Chairs,127.37,2,0.3,-30.93,Pennsylvania,63.686,Normal,Revenue Leakage
8170,CA-2017-107174,11.06.2017,Furniture,Chairs,449.57,2,0.2,-73.05,Washington,224.784,Normal,Revenue Leakage
8621,US-2017-119319,11.06.2017,Furniture,Furnishings,30.56,5,0.6,-19.86,Texas,6.112,High Discount,Revenue Leakage
8966,CA-2017-106691,11.06.2017,Office Supplies,Binders,1.25,2,0.8,-1.93,Texas,0.624,High Discount,Revenue Leakage
1446,CA-2017-102337,13.06.2017,Office Supplies,Storage,164.74,4,0.2,-39.12,Illinois,41.184,Normal,Revenue Leakage
1447,CA-2017-102337,13.06.2017,Furniture,Chairs,470.30,7,0.3,-87.34,Illinois,67.186,Normal,Revenue Leakage
7731,CA-2017-104850,13.06.2017,Furniture,Chairs,291.14,4,0.2,-25.47,Washington,72.784,Normal,Revenue Leakage
8699,CA-2017-119284,15.06.2017,Furniture,Tables,120.96,2,0.4,-28.22,Tennessee,60.48,High Discount,Revenue Leakage
8790,CA-2017-126914,15.06.2017,Furniture,Bookcases,77.73,2,0.2,-3.89,North Carolina,38.864,Normal,Revenue Leakage
4542,US-2017-132206,16.06.2017,Office Supplies,Binders,5.94,7,0.8,-8.90,Illinois,0.848,High Discount,Revenue Leakage
2502,CA-2017-131618,17.06.2017,Office Supplies,Binders,2.30,4,0.8,-3.57,Illinois,0.576,High Discount,Revenue Leakage
2503,CA-2017-131618,17.06.2017,Office Supplies,Binders,9.36,4,0.8,-16.38,Illinois,2.34,High Discount,Revenue Leakage
6604,CA-2017-146346,17.06.2017,Office Supplies,Storage,146.35,3,0.2,-32.93,Colorado,48.784,Normal,Revenue Leakage
2481,CA-2017-141992,19.06.2017,Office Supplies,Storage,153.58,2,0.2,-32.64,Texas,76.792,Normal,Revenue Leakage
4101,US-2017-102288,19.06.2017,Office Supplies,Appliances,2.26,1,0.8,-5.21,Texas,2.264,High Discount,Revenue Leakage
4102,US-2017-102288,19.06.2017,Office Supplies,Appliances,0.44,1,0.8,-1.11,Texas,0.444,High Discount,Revenue Leakage
7105,CA-2017-128944,19.06.2017,Furniture,Chairs,760.12,6,0.3,-43.44,Ohio,126.686,Normal,Revenue Leakage
9287,CA-2017-154011,19.06.2017,Office Supplies,Binders,6.89,3,0.8,-11.02,Texas,2.296,High Discount,Revenue Leakage
9288,CA-2017-154011,19.06.2017,Furniture,Tables,457.49,3,0.3,-84.96,Texas,152.495,Normal,Revenue Leakage
1630,CA-2017-101049,21.06.2017,Office Supplies,Binders,41.26,6,0.7,-34.38,Ohio,6.876,High Discount,Revenue Leakage
2764,CA-2017-165757,22.06.2017,Office Supplies,Binders,10.33,3,0.7,-7.58,Pennsylvania,3.444,High Discount,Revenue Leakage
2765,CA-2017-165757,22.06.2017,Office Supplies,Binders,31.16,5,0.7,-23.89,Pennsylvania,6.231,High Discount,Revenue Leakage
7283,CA-2017-155936,22.06.2017,Office Supplies,Binders,3.04,3,0.8,-5.01,Illinois,1.012,High Discount,Revenue Leakage
4083,US-2017-151316,24.06.2017,Office Supplies,Binders,182.99,3,0.8,-320.24,Illinois,60.998,High Discount,Revenue Leakage
1995,CA-2017-133648,25.06.2017,Office Supplies,Fasteners,11.30,3,0.2,-2.12,Oregon,3.768,Normal,Revenue Leakage
9584,CA-2017-116127,25.06.2017,Furniture,Bookcases,400.78,1,0.2,-5.01,New York,400.784,Normal,Revenue Leakage
5629,CA-2017-148810,26.06.2017,Furniture,Chairs,273.55,3,0.2,-13.68,Florida,91.184,Normal,Revenue Leakage
9624,CA-2017-137449,29.06.2017,Office Supplies,Appliances,21.39,2,0.8,-54.55,Texas,10.696,High Discount,Revenue Leakage
9625,CA-2017-137449,29.06.2017,Furniture,Tables,307.31,3,0.3,-39.51,Texas,102.438,Normal,Revenue Leakage
9626,CA-2017-137449,29.06.2017,Furniture,Bookcases,410.00,3,0.32,-96.47,Texas,136.6664,Normal,Revenue Leakage
1563,US-2017-102890,30.06.2017,Furniture,Tables,1044.63,5,0.4,-295.98,New York,208.926,High Discount,Revenue Leakage
5158,CA-2017-163006,30.06.2017,Furniture,Chairs,569.06,3,0.3,-178.85,Illinois,189.686,Normal,Revenue Leakage
5159,CA-2017-163006,30.06.2017,Furniture,Furnishings,14.22,2,0.6,-10.31,Illinois,7.112,High Discount,Revenue Leakage
2121,US-2017-168690,01.07.2017,Office Supplies,Binders,2.81,3,0.7,-1.97,Florida,0.936,High Discount,Revenue Leakage
232,US-2017-100930,04.07.2017,Furniture,Tables,233.86,2,0.45,-102.05,Florida,116.93,High Discount,Revenue Leakage
233,US-2017-100930,04.07.2017,Furniture,Tables,620.61,3,0.45,-248.25,Florida,206.8715,High Discount,Revenue Leakage
234,US-2017-100930,04.07.2017,Office Supplies,Binders,5.33,2,0.7,-3.55,Florida,2.664,High Discount,Revenue Leakage
236,US-2017-100930,04.07.2017,Technology,Accessories,617.98,3,0.2,-7.72,Florida,205.992,Normal,Revenue Leakage
5930,US-2017-169551,07.07.2017,Furniture,Bookcases,87.21,3,0.5,-45.35,Pennsylvania,29.07,High Discount,Revenue Leakage
5932,US-2017-169551,07.07.2017,Technology,Phones,683.99,2,0.4,-114.00,Pennsylvania,341.994,High Discount,Revenue Leakage
7652,CA-2017-110821,08.07.2017,Technology,Accessories,119.45,3,0.2,-13.44,Texas,39.816,Normal,Revenue Leakage
7653,CA-2017-110821,08.07.2017,Office Supplies,Storage,118.16,2,0.2,-25.11,Texas,59.08,Normal,Revenue Leakage
4085,CA-2017-163692,09.07.2017,Office Supplies,Binders,7.86,3,0.7,-6.02,Arizona,2.619,High Discount,Revenue Leakage
8125,US-2017-150070,09.07.2017,Furniture,Chairs,161.57,2,0.2,-28.27,California,80.784,Normal,Revenue Leakage
1715,CA-2017-104003,10.07.2017,Furniture,Bookcases,307.67,2,0.15,-14.48,California,153.833,Normal,Revenue Leakage
2406,CA-2017-108574,10.07.2017,Technology,Phones,128.74,7,0.2,-28.97,California,18.392,Normal,Revenue Leakage
3389,CA-2017-148404,10.07.2017,Office Supplies,Binders,50.45,6,0.7,-33.64,North Carolina,8.409,High Discount,Revenue Leakage
3390,CA-2017-148404,10.07.2017,Furniture,Tables,154.76,3,0.4,-36.11,North Carolina,51.588,High Discount,Revenue Leakage
4181,CA-2017-128426,10.07.2017,Office Supplies,Binders,4.24,5,0.8,-6.36,Texas,0.848,High Discount,Revenue Leakage
2726,CA-2017-149888,11.07.2017,Technology,Phones,359.97,5,0.4,-71.99,Pennsylvania,71.994,High Discount,Revenue Leakage
2727,CA-2017-149888,11.07.2017,Furniture,Tables,350.35,4,0.4,-140.14,Pennsylvania,87.588,High Discount,Revenue Leakage
4992,US-2017-122714,12.07.2017,Office Supplies,Binders,1889.99,5,0.8,-2929.48,Illinois,377.998,High Discount,Revenue Leakage
4804,CA-2017-136364,13.07.2017,Technology,Phones,39.59,1,0.4,-7.26,Pennsylvania,39.594,High Discount,Revenue Leakage
7510,US-2017-161935,14.07.2017,Technology,Phones,1889.95,9,0.4,-377.99,Ohio,209.994,High Discount,Revenue Leakage
2092,CA-2017-166142,15.07.2017,Furniture,Tables,310.44,3,0.3,-48.78,Delaware,103.481,Normal,Revenue Leakage
24,US-2017-156909,16.07.2017,Furniture,Chairs,71.37,2,0.3,-1.02,Pennsylvania,35.686,Normal,Revenue Leakage
3915,US-2017-142573,18.07.2017,Furniture,Tables,801.60,5,0.5,-448.90,Arizona,160.32,High Discount,Revenue Leakage
3918,US-2017-142573,18.07.2017,Office Supplies,Binders,7.66,4,0.7,-6.12,Arizona,1.914,High Discount,Revenue Leakage
3919,US-2017-142573,18.07.2017,Furniture,Chairs,311.98,3,0.2,-42.90,Arizona,103.992,Normal,Revenue Leakage
7044,US-2017-165358,18.07.2017,Furniture,Chairs,198.74,4,0.3,-14.20,Pennsylvania,49.686,Normal,Revenue Leakage
580,CA-2017-118640,20.07.2017,Furniture,Furnishings,8.79,1,0.6,-5.71,Illinois,8.792,High Discount,Revenue Leakage
5013,US-2017-160465,21.07.2017,Office Supplies,Binders,33.93,3,0.7,-22.62,Ohio,11.31,High Discount,Revenue Leakage
5015,US-2017-160465,21.07.2017,Technology,Phones,210.56,6,0.4,-52.64,Ohio,35.094,High Discount,Revenue Leakage
7845,US-2017-123834,21.07.2017,Furniture,Tables,124.40,4,0.3,-21.33,Texas,31.101,Normal,Revenue Leakage
8327,CA-2017-103478,21.07.2017,Office Supplies,Binders,2.86,4,0.8,-4.58,Illinois,0.716,High Discount,Revenue Leakage
8328,CA-2017-103478,21.07.2017,Office Supplies,Binders,94.19,7,0.8,-164.84,Illinois,13.456,High Discount,Revenue Leakage
9809,CA-2017-145093,21.07.2017,Office Supplies,Binders,2.11,2,0.8,-3.38,Illinois,1.056,High Discount,Revenue Leakage
8119,US-2017-106551,22.07.2017,Furniture,Chairs,526.34,4,0.3,-75.19,Illinois,131.586,Normal,Revenue Leakage
6785,CA-2017-121293,25.07.2017,Furniture,Tables,138.59,1,0.4,-34.65,Pennsylvania,138.588,High Discount,Revenue Leakage
6786,CA-2017-121293,25.07.2017,Office Supplies,Storage,259.92,5,0.2,-25.99,Pennsylvania,51.984,Normal,Revenue Leakage
7930,CA-2017-167549,25.07.2017,Furniture,Tables,298.12,6,0.3,-4.26,Texas,49.686,Normal,Revenue Leakage
4126,CA-2017-123239,27.07.2017,Furniture,Furnishings,91.03,3,0.2,-2.28,Florida,30.344,Normal,Revenue Leakage
7659,CA-2017-155740,30.07.2017,Office Supplies,Binders,76.78,4,0.7,-53.74,Ohio,19.194,High Discount,Revenue Leakage
9439,CA-2017-126144,31.07.2017,Technology,Phones,285.58,4,0.4,-57.12,Pennsylvania,71.394,High Discount,Revenue Leakage
1596,CA-2017-149181,05.08.2017,Furniture,Chairs,47.99,2,0.3,-2.06,Ohio,23.996,Normal,Revenue Leakage
4471,CA-2017-156895,05.08.2017,Furniture,Chairs,128.06,3,0.3,-23.78,Pennsylvania,42.686,Normal,Revenue Leakage
262,US-2017-155299,06.08.2017,Office Supplies,Appliances,1.62,2,0.8,-4.47,Texas,0.812,High Discount,Revenue Leakage
7506,US-2017-106579,06.08.2017,Office Supplies,Binders,12.18,4,0.8,-18.87,Illinois,3.044,High Discount,Revenue Leakage
7816,US-2017-109316,06.08.2017,Technology,Phones,17.52,2,0.2,-3.50,California,8.76,Normal,Revenue Leakage
9646,US-2017-107979,06.08.2017,Office Supplies,Storage,35.17,2,0.2,-8.35,Arizona,17.584,Normal,Revenue Leakage
9647,US-2017-107979,06.08.2017,Office Supplies,Binders,72.59,2,0.7,-48.39,Arizona,36.294,High Discount,Revenue Leakage
1714,US-2017-124968,09.08.2017,Furniture,Tables,765.63,7,0.5,-566.56,Illinois,109.375,High Discount,Revenue Leakage
3127,CA-2017-149895,09.08.2017,Technology,Phones,258.53,2,0.4,-47.40,Pennsylvania,129.264,High Discount,Revenue Leakage
6649,US-2017-124779,09.08.2017,Office Supplies,Binders,42.62,7,0.8,-68.19,Texas,6.088,High Discount,Revenue Leakage
6652,US-2017-124779,09.08.2017,Furniture,Furnishings,21.18,2,0.6,-11.65,Texas,10.592,High Discount,Revenue Leakage
6654,US-2017-124779,09.08.2017,Furniture,Chairs,213.43,5,0.3,-39.64,Texas,42.686,Normal,Revenue Leakage
409,CA-2017-117457,12.08.2017,Furniture,Tables,1004.02,7,0.2,-112.95,California,143.432,Normal,Revenue Leakage
414,CA-2017-117457,12.08.2017,Furniture,Chairs,113.57,2,0.2,-18.45,California,56.784,Normal,Revenue Leakage
8109,US-2017-167570,12.08.2017,Furniture,Chairs,215.54,4,0.3,-58.50,Pennsylvania,53.886,Normal,Revenue Leakage
8740,US-2017-131961,12.08.2017,Technology,Phones,83.99,2,0.4,-21.00,Pennsylvania,41.994,High Discount,Revenue Leakage
7899,CA-2017-128363,13.08.2017,Office Supplies,Binders,1614.58,6,0.7,-1237.85,Tennessee,269.097,High Discount,Revenue Leakage
2535,US-2017-117723,15.08.2017,Office Supplies,Storage,1801.63,6,0.2,-337.81,Pennsylvania,300.272,Normal,Revenue Leakage
7267,CA-2017-122987,16.08.2017,Office Supplies,Binders,13.43,3,0.7,-11.19,Tennessee,4.476,High Discount,Revenue Leakage
7268,CA-2017-122987,16.08.2017,Office Supplies,Storage,67.14,4,0.2,-0.84,Tennessee,16.784,Normal,Revenue Leakage
